1809,0.016085485,0.016571065,0.09012374,3.8535345,16.341335,5.7192764E-4,5.7192765E-6,4.2141447,2.0,0.02,800.0,0.0,0.0,false,false
1857,0.01585351,0.016424157,0.10715785,4.323989,16.306316,0.21429658,0.0021429658,4.1585975,2.0,0.02,800.0,0.0,0.0,false,false
1891,0.015616382,0.016353596,0.13977943,4.323989,16.25485,0.31561995,0.0031561996,4.1137066,2.0,0.02,800.0,0.0,0.0,false,false
1942,0.015769145,0.016667595,0.16791297,4.323989,16.26553,0.06569882,6.569882E-4,4.1843963,2.0,0.02,800.0,0.0,0.0,false,false
1974,0.01584377,0.016823564,0.18183033,4.2337165,16.294449,0.17779452,0.0017779452,4.2190275,2.0,0.02,800.0,0.0,0.0,false,false
2007,0.01565174,0.016765289,0.20826742,4.2337165,16.291088,0.020625113,2.0625112E-4,4.183484,2.0,0.02,800.0,0.0,0.0,false,false
2042,0.0153265335,0.016530357,0.2291304,4.2337165,16.23681,0.33317244,0.0033317246,4.101059,2.0,0.02,800.0,0.0,0.0,false,false
2075,0.01491723,0.016363105,0.28033993,4.266543,16.14781,0.54814154,0.0054814154,4.016859,2.0,0.02,800.0,0.0,0.0,false,false
2125,0.016654773,0.01727896,0.111493416,4.266543,16.330286,1.1300359,0.011300359,4.3987846,2.0,0.02,800.0,0.0,0.0,false,false
2158,0.017092604,0.017582007,0.08554528,4.266543,16.515741,1.1356527,0.011356526,4.5017357,2.0,0.02,800.0,0.0,0.0,false,false
2190,0.016977979,0.017600747,0.109163135,4.2794433,16.630136,0.6926431,0.006926431,4.4890594,2.0,0.02,800.0,0.0,0.0,false,false
2224,0.01646639,0.017146677,0.122675896,4.2794433,16.62007,0.0605346,6.05346E-4,4.3535776,2.0,0.02,800.0,0.0,0.0,false,false
2258,0.016729185,0.018139012,0.24518217,4.2794433,16.728273,0.65104353,0.006510435,4.535422,2.0,0.02,800.0,0.0,0.0,false,false
2291,0.01683431,0.018903092,0.28713515,4.335792,16.842422,0.6823722,0.0068237223,4.6030827,2.0,0.02,800.0,0.0,0.0,false,false
2325,0.016978376,0.020601906,0.3473695,4.335792,16.97844,0.8075848,0.008075848,4.6991563,2.0,0.02,800.0,0.0,0.0,false,false
2357,0.017194534,0.025125256,0.50752294,4.335792,17.203472,1.3254033,0.013254033,4.913323,2.0,0.02,800.0,0.0,0.0,false,false
2408,0.017132841,0.023311464,0.44348747,3.89494,17.301613,0.5704704,0.005704704,4.8335514,2.0,0.02,800.0,0.0,0.0,false,false
2442,0.01764551,0.021890871,0.29126537,3.89494,17.3658,0.37099433,0.0037099433,4.8326273,2.0,0.02,800.0,0.0,0.0,false,false
2474,0.01987521,0.02207536,0.10498885,3.89494,17.500505,0.7756889,0.007756889,4.978833,2.0,0.02,800.0,0.0,0.0,false,false
2525,0.018531954,0.020559924,0.103847295,3.853529,17.518833,0.10472677,0.0010472677,4.8670855,2.0,0.02,800.0,0.0,0.0,false,false
2558,0.01768538,0.018716542,0.12776391,3.853529,17.425728,0.53145844,0.0053145844,4.700515,2.0,0.02,800.0,0.0,0.0,false,false
2591,0.017396744,0.01803144,0.10858688,3.853529,17.304258,0.6970698,0.0069706985,4.605484,2.0,0.02,800.0,0.0,0.0,false,false
2625,0.017131975,0.017717885,0.10190205,3.9709978,17.174095,0.7522033,0.0075220326,4.52633,2.0,0.02,800.0,0.0,0.0,false,false
2658,0.016815744,0.017489944,0.119122155,3.9709978,17.040817,0.77604026,0.0077604027,4.4513226,2.0,0.02,800.0,0.0,0.0,false,false
2692,0.016306486,0.017139852,0.1510409,3.9709978,16.8767,0.96308655,0.009630865,4.3307467,2.0,0.02,800.0,0.0,0.0,false,false
2725,0.015911803,0.01685177,0.1739215,3.9590318,16.706501,1.0084819,0.010084818,4.23277,2.0,0.02,800.0,0.0,0.0,false,false
2757,0.015634928,0.016543156,0.17110671,3.9590318,16.539448,0.9999295,0.009999295,4.146126,2.0,0.02,800.0,0.0,0.0,false,false
2792,0.017133143,0.017019594,-0.020151112,3.9590318,16.607254,0.4099668,0.004099668,4.4280586,2.0,0.02,800.0,0.0,0.0,false,false
2824,0.017932706,0.017340668,-0.101731844,4.0803723,16.750675,0.86360556,0.0086360555,4.5842814,2.0,0.02,800.0,0.0,0.0,false,false
2857,0.01770693,0.01693847,-0.13445178,4.0803723,16.791544,0.24398276,0.0024398277,4.499117,2.0,0.02,800.0,0.0,0.0,false,false
2891,0.0173992,0.016511152,-0.15875177,4.0803723,16.75413,0.22281781,0.002228178,4.397169,2.0,0.02,800.0,0.0,0.0,false,false
2924,0.017014442,0.016196717,-0.14925545,3.7370224,16.666058,0.5256723,0.005256723,4.2968187,2.0,0.02,800.0,0.0,0.0,false,false
2958,0.017260086,0.01628427,-0.17635608,3.7370224,16.638916,0.16285537,0.0016285537,4.3458815,2.0,0.02,800.0,0.0,0.0,false,false
2991,0.018786209,0.017358959,-0.18793303,3.7370224,16.820982,1.0942177,0.010942177,4.662515,2.0,0.02,800.0,0.0,0.0,false,false
3024,0.018715618,0.019194694,0.025275556,3.5901496,17.039658,1.3000169,0.013000169,4.8184905,2.0,0.02,800.0,0.0,0.0,false,false
3058,0.017925635,0.020056628,0.15602684,3.5901496,17.165493,0.73848563,0.007384856,4.789215,2.0,0.02,800.0,0.0,0.0,false,false
3092,0.017420378,0.0198608,0.23285575,3.5901496,17.20404,0.22456399,0.00224564,4.718751,2.0,0.02,800.0,0.0,0.0,false,false
3125,0.016981728,0.019179717,0.27524132,3.6807473,17.176073,0.1625633,0.0016256329,4.634186,2.0,0.02,800.0,0.0,0.0,false,false
3159,0.016370557,0.019331375,0.3941887,3.6807473,17.115875,0.35047495,0.0035047494,4.5680985,2.0,0.02,800.0,0.0,0.0,false,false
3192,0.015694683,0.018600037,0.48338827,3.6807473,17.002607,0.661771,0.00661771,4.4516664,2.0,0.02,800.0,0.0,0.0,false,false
3224,0.015181425,0.018741768,0.59173405,3.8039522,16.895485,0.6300353,0.0063003525,4.400421,2.0,0.02,800.0,0.0,0.0,false,false
3258,0.014735363,0.018222123,0.6435952,3.8039522,16.768106,0.75392014,0.0075392015,4.3106804,2.0,0.02,800.0,0.0,0.0,false,false
3291,0.014484442,0.01782798,0.62937605,3.8039522,16.622692,0.8672079,0.008672079,4.2135525,2.0,0.02,800.0,0.0,0.0,false,false
3324,0.014310022,0.017465567,0.6038531,3.794654,16.47343,0.897938,0.00897938,4.129178,2.0,0.02,800.0,0.0,0.0,false,false
3358,0.05164661,0.06473568,0.22588807,3.794654,17.93193,8.85365,0.0885365,6.594448,2.0,0.02,800.0,0.0,0.0,false,false
3407,0.056305468,0.06290814,0.11088404,3.794654,18.918575,5.5021667,0.05502167,6.632506,2.0,0.02,800.0,0.0,0.0,false,false
3441,0.07392363,0.07918757,0.06878676,3.7867336,19.820011,4.7648187,0.047648188,7.0287313,2.0,0.02,800.0,0.0,0.0,false,false
3474,0.08333842,0.08460716,0.01510914,3.7867336,20.507433,3.468322,0.03468322,7.175151,2.0,0.02,800.0,0.0,0.0,false,false
3507,0.072292104,0.07152408,-0.010680468,3.7867336,20.806026,1.4560258,0.014560258,6.929569,2.0,0.02,800.0,0.0,0.0,false,false
3543,0.060132895,0.05969381,-0.007328716,3.821506,20.82061,0.070093095,7.0093095E-4,6.6406283,2.0,0.02,800.0,0.0,0.0,false,false
3575,0.049788907,0.049335968,-0.009138911,3.821506,20.640568,0.86473095,0.00864731,6.340323,2.0,0.02,800.0,0.0,0.0,false,false
3608,0.044485733,0.047163103,0.058443267,3.821506,20.443325,0.9556071,0.009556071,6.216164,2.0,0.02,800.0,0.0,0.0,false,false
3641,0.041963145,0.04797868,0.13396496,4.609197,20.294342,0.72876114,0.0072876113,6.1863956,2.0,0.02,800.0,0.0,0.0,false,false
3674,0.040919673,0.049813144,0.19666804,4.609197,20.204771,0.44135946,0.0044135945,6.2002597,2.0,0.02,800.0,0.0,0.0,false,false
3707,0.041753113,0.053566482,0.24914952,4.609197,20.19497,0.048512626,4.8512625E-4,6.2783437,2.0,0.02,800.0,0.0,0.0,false,false
3741,0.048528757,0.069745705,0.36269924,4.645271,20.404274,1.0364206,0.010364206,6.6199837,2.0,0.02,800.0,0.0,0.0,false,false
3775,0.06347102,0.09576826,0.411348,4.645271,20.839815,2.1345584,0.021345584,7.0908666,2.0,0.02,800.0,0.0,0.0,false,false
3808,0.07389662,0.115096025,0.44309965,4.645271,21.29857,2.2013414,0.022013415,7.3620925,2.0,0.02,800.0,0.0,0.0,false,false
3840,0.075550936,0.12068058,0.46834004,4.643225,21.638937,1.5980713,0.015980713,7.421605,2.0,0.02,800.0,0.0,0.0,false,false
3874,0.07623257,0.12245989,0.4739946,4.643225,21.876041,1.0957304,0.010957304,7.4413376,2.0,0.02,800.0,0.0,0.0,false,false
3908,0.07855689,0.12726942,0.48248297,4.643225,22.067806,0.8765975,0.008765975,7.497189,2.0,0.02,800.0,0.0,0.0,false,false
3943,0.08215617,0.13545504,0.5000178,4.640886,22.250048,0.82582486,0.008258249,7.585345,2.0,0.02,800.0,0.0,0.0,false,false
3975,0.076036945,0.12593544,0.5045501,4.640886,22.295748,0.20539317,0.0020539316,7.467261,2.0,0.02,800.0,0.0,0.0,false,false
4008,0.065548144,0.10792988,0.49869677,4.640886,22.17383,0.5468205,0.005468205,7.226468,2.0,0.02,800.0,0.0,0.0,false,false
4042,0.05389746,0.08803557,0.4906575,4.695108,21.89267,1.2679828,0.012679828,6.9086995,2.0,0.02,800.0,0.0,0.0,false,false
4074,0.043781243,0.071320936,0.48798436,4.695108,21.497568,1.8047208,0.018047208,6.576936,2.0,0.02,800.0,0.0,0.0,false,false
4108,0.03557524,0.057686497,0.483373,4.695108,21.02639,2.191774,0.021917738,6.2437863,2.0,0.02,800.0,0.0,0.0,false,false
4142,0.029014664,0.04675741,0.47717127,4.79691,20.507732,2.4666986,0.024666987,5.91496,2.0,0.02,800.0,0.0,0.0,false,false
4174,0.023844589,0.037914973,0.463789,4.79691,19.960938,2.6662865,0.026662864,5.591198,2.0,0.02,800.0,0.0,0.0,false,false
4208,0.019561589,0.030838076,0.4551822,4.79691,19.39679,2.8262599,0.028262598,5.269363,2.0,0.02,800.0,0.0,0.0,false,false
4240,0.017571907,0.025110709,0.44115633,4.8609943,18.824463,2.9506257,0.029506257,4.952714,2.0,0.02,800.0,0.0,0.0,false,false
4274,0.01650828,0.0205636,0.4305955,4.8609943,18.251102,3.0458262,0.030458262,4.642976,2.0,0.02,800.0,0.0,0.0,false,false
4307,0.015531248,0.017832581,0.41870514,4.8609943,17.680624,3.1257205,0.031257205,4.33888,2.0,0.02,800.0,0.0,0.0,false,false
4341,0.0147006875,0.016753988,0.39618745,4.9641504,17.124043,3.1479743,0.031479742,4.053774,2.0,0.02,800.0,0.0,0.0,false,false
4375,0.013899449,0.015763942,0.38144237,4.9641504,16.578075,3.1883073,0.031883072,3.7709556,2.0,0.02,800.0,0.0,0.0,false,false
4407,0.013125867,0.0148272235,0.3693323,4.9641504,16.037031,3.2636132,0.032636132,3.539387,2.0,0.02,800.0,0.0,0.0,false,false
4440,0.012475949,0.013985104,0.34603176,4.961494,15.512344,3.2717202,0.0327172,3.3536325,2.0,0.02,800.0,0.0,0.0,false,false
4475,0.011913174,0.013218511,0.3150708,4.961494,15.008163,3.2501917,0.032501917,3.1786397,2.0,0.02,800.0,0.0,0.0,false,false
4508,0.011415545,0.012512959,0.2781475,4.961494,14.524924,3.2198422,0.03219842,3.011859,2.0,0.02,800.0,0.0,0.0,false,false
4543,0.010882613,0.0118782325,0.26527712,4.9586043,14.053805,3.2435207,0.03243521,2.8431907,2.0,0.02,800.0,0.0,0.0,false,false
4575,0.010468961,0.0113197,0.23675743,4.9586043,13.609398,3.162186,0.03162186,2.695263,2.0,0.02,800.0,0.0,0.0,false,false
4607,0.010057844,0.010784031,0.21125446,4.9586043,13.180513,3.1513848,0.031513847,2.5450013,2.0,0.02,800.0,0.0,0.0,false,false
4640,0.0097027775,0.010273442,0.173181,4.9549484,12.76768,3.132148,0.03132148,2.4011714,2.0,0.02,800.0,0.0,0.0,false,false
4674,0.009378344,0.009871965,0.15544218,4.9549484,12.382555,3.0164068,0.030164067,2.276313,2.0,0.02,800.0,0.0,0.0,false,false
4708,0.009057552,0.009480893,0.13842256,4.9549484,12.013771,2.978254,0.029782541,2.1492963,2.0,0.02,800.0,0.0,0.0,false,false
4741,0.008793901,0.009157719,0.12284481,4.952068,11.67256,2.8401685,0.028401684,2.0408862,2.0,0.02,800.0,0.0,0.0,false,false
4775,0.008553673,0.008861731,0.10721504,4.952068,11.3551655,2.7191486,0.027191486,1.938704,2.0,0.02,800.0,0.0,0.0,false,false
4808,0.008294047,0.008569758,0.09909594,4.952068,11.048014,2.704952,0.027049521,1.8304502,2.0,0.02,800.0,0.0,0.0,false,false
4841,0.00808805,0.008290409,0.074883245,4.94844,10.756449,2.639071,0.02639071,1.7319812,2.0,0.02,800.0,0.0,0.0,false,false
4875,0.007940294,0.008094181,0.058166847,4.94844,10.499508,2.3887146,0.023887144,1.6604848,2.0,0.02,800.0,0.0,0.0,false,false
4907,0.007820085,0.007933085,0.043474495,4.94844,10.276167,2.1271567,0.021271568,1.6009009,2.0,0.02,800.0,0.0,0.0,false,false
4941,0.007818574,0.0079216575,0.039692357,4.945426,10.126247,1.458905,0.01458905,1.5981135,2.0,0.02,800.0,0.0,0.0,false,false
4975,0.0077221408,0.007762614,0.015840879,4.945426,9.9776,1.4679407,0.014679407,1.5430299,2.0,0.02,800.0,0.0,0.0,false,false
5008,0.0077067497,0.0075933407,-0.044923954,4.945426,9.843286,1.3461608,0.0134616075,1.5028999,2.0,0.02,800.0,0.0,0.0,false,false
5041,0.0076520895,0.007544538,-0.042893186,4.94162,9.734062,1.1096231,0.011096231,1.4800938,2.0,0.02,800.0,0.0,0.0,false,false
5074,0.0077049453,0.007565894,-0.055186283,4.94162,9.676839,0.5878668,0.005878668,1.4965684,2.0,0.02,800.0,0.0,0.0,false,false
5108,0.007681039,0.0075259185,-0.06182525,4.94162,9.626432,0.5208979,0.0052089794,1.4825604,2.0,0.02,800.0,0.0,0.0,false,false
5141,0.0076358076,0.0074583697,-0.07124757,4.938757,9.570712,0.57882637,0.005788264,1.4576766,2.0,0.02,800.0,0.0,0.0,false,false
5174,0.0075776465,0.00741533,-0.06561561,4.938757,9.513486,0.59793025,0.0059793023,1.4350095,2.0,0.02,800.0,0.0,0.0,false,false
5208,0.007502289,0.0073784576,-0.05043524,4.938757,9.452801,0.63788563,0.006378856,1.4096115,2.0,0.02,800.0,0.0,0.0,false,false
5241,0.007517483,0.007388115,-0.05260346,4.935103,9.417824,0.37001687,0.0037001688,1.415237,2.0,0.02,800.0,0.0,0.0,false,false
5274,0.0074293385,0.007358104,-0.029194148,4.935103,9.370462,0.5028909,0.0050289086,1.3883297,2.0,0.02,800.0,0.0,0.0,false,false
5308,0.0074097523,0.007312633,-0.039980456,4.935103,9.325905,0.4755109,0.004755109,1.3735901,2.0,0.02,800.0,0.0,0.0,false,false
5342,0.0074783517,0.007335865,-0.058293566,4.9279118,9.315491,0.11166878,0.0011166878,1.3946416,2.0,0.02,800.0,0.0,0.0,false,false
5375,0.007570705,0.0073690275,-0.08181897,4.9279118,9.334459,0.20362408,0.0020362409,1.4232837,2.0,0.02,800.0,0.0,0.0,false,false
5408,0.010230643,0.012697821,0.6546753,4.9279118,10.679462,14.40901,0.1440901,2.9001195,2.0,0.02,800.0,0.0,0.0,false,false
5440,0.014359612,0.019834217,0.8170349,4.919023,12.70429,18.960016,0.18960017,4.3720474,2.0,0.02,800.0,0.0,0.0,false,false
5474,0.022846783,0.054419827,0.86791813,4.919023,15.034679,18.343323,0.18343323,5.945885,2.0,0.02,800.0,0.0,0.0,false,false
5508,0.033744197,0.08173952,0.8847291,4.919023,16.974604,12.902997,0.12902997,6.5821757,2.0,0.02,800.0,0.0,0.0,false,false
5540,0.04379801,0.108325414,0.9055514,4.9103026,18.530516,9.166117,0.09166117,7.0184827,2.0,0.02,800.0,0.0,0.0,false,false
5574,0.05719069,0.14429954,0.92550015,4.9103026,19.838467,7.0583625,0.07058363,7.463477,2.0,0.02,800.0,0.0,0.0,false,false
5608,0.09137674,0.23606272,0.9491066,4.9103026,21.187277,6.798964,0.06798964,8.232284,2.0,0.02,800.0,0.0,0.0,false,false
5642,0.11619662,0.30640578,0.96962667,4.899588,22.33262,5.4058094,0.054058094,8.636238,2.0,0.02,800.0,0.0,0.0,false,false
5675,0.119063765,0.3221928,0.99549085,4.899588,23.131742,3.5782716,0.035782717,8.70463,2.0,0.02,800.0,0.0,0.0,false,false
5708,0.11986446,0.3336672,1.0237824,4.899588,23.6866,2.3986833,0.023986833,8.748075,2.0,0.02,800.0,0.0,0.0,false,false
5741,0.11782601,0.3372585,1.0516407,5.8815875,24.056225,1.5604818,0.015604818,8.753486,2.0,0.02,800.0,0.0,0.0,false,false
5774,0.113299415,0.3341728,1.0816243,5.8815875,24.283308,0.94396865,0.009439686,8.726777,2.0,0.02,800.0,0.0,0.0,false,false
5808,0.107477605,0.33060703,1.123648,5.8815875,24.41198,0.5298769,0.005298769,8.693207,2.0,0.02,800.0,0.0,0.0,false,false
5841,0.10169699,0.3262297,1.165604,6.4524045,24.473446,0.2517871,0.002517871,8.656061,2.0,0.02,800.0,0.0,0.0,false,false
5874,0.101276174,0.34372622,1.2219944,6.4524045,24.553139,0.32562983,0.0032562984,8.718014,2.0,0.02,800.0,0.0,0.0,false,false
5908,0.093600675,0.33044857,1.2614135,6.4524045,24.557507,0.017789287,1.7789287E-4,8.64165,2.0,0.02,800.0,0.0,0.0,false,false
5941,0.08834762,0.32609174,1.3058994,9.2483225,24.537466,0.08160646,8.160646E-4,8.605355,2.0,0.02,800.0,0.0,0.0,false,false
5975,0.0809188,0.3078748,1.3362471,9.2483225,24.460361,0.314232,0.0031423199,8.504214,2.0,0.02,800.0,0.0,0.0,false,false
6008,0.070928454,0.2753518,1.3563777,9.2483225,24.293673,0.6814655,0.006814655,8.320864,2.0,0.02,800.0,0.0,0.0,false,false
6041,0.065375656,0.26448864,1.3976483,9.132942,24.135092,0.65276575,0.0065276576,8.243966,2.0,0.02,800.0,0.0,0.0,false,false
6074,0.058843896,0.24599938,1.430441,9.132942,23.951544,0.7605025,0.007605025,8.119066,2.0,0.02,800.0,0.0,0.0,false,false
6108,0.0494895,0.20862396,1.438773,9.132942,23.664003,1.200509,0.01200509,7.8556037,2.0,0.02,800.0,0.0,0.0,false,false
6141,0.041166272,0.17429717,1.4431424,9.220816,23.29362,1.5651798,0.015651798,7.56964,2.0,0.02,800.0,0.0,0.0,false,false
6173,0.0343465,0.14589441,1.4463831,9.220816,22.870668,1.8157365,0.018157365,7.28702,2.0,0.02,800.0,0.0,0.0,false,false
6207,0.029049827,0.125138,1.4604049,9.220816,22.435398,1.9031813,0.019031813,7.039826,2.0,0.02,800.0,0.0,0.0,false,false
6240,0.024599176,0.10717295,1.4717311,9.089618,21.991022,1.9806914,0.019806914,6.791088,2.0,0.02,800.0,0.0,0.0,false,false
6274,0.021421771,0.095713675,1.4969536,9.089618,21.57999,1.8690888,0.018690888,6.6046615,2.0,0.02,800.0,0.0,0.0,false,false
6308,0.019891609,0.092591904,1.5379038,9.089618,21.268187,1.4448748,0.014448747,6.5404983,2.0,0.02,800.0,0.0,0.0,false,false
6341,0.019220164,0.09350653,1.5820713,9.084901,21.064554,0.95745045,0.009574505,6.543917,2.0,0.02,800.0,0.0,0.0,false,false
6374,0.018380443,0.09245428,1.6154269,9.084901,20.91323,0.7183789,0.0071837893,6.517118,2.0,0.02,800.0,0.0,0.0,false,false
6408,0.018142091,0.09205085,1.6434362,9.084901,20.804394,0.52042234,0.0052042236,6.5029244,2.0,0.02,800.0,0.0,0.0,false,false
6441,0.0178121,0.088743344,1.6624699,8.849705,20.69291,0.53587013,0.005358701,6.4401426,2.0,0.02,800.0,0.0,0.0,false,false
6474,0.017298615,0.0820108,1.6722139,8.849705,20.538887,0.7443237,0.0074432367,6.312772,2.0,0.02,800.0,0.0,0.0,false,false
6507,0.01677882,0.07521072,1.6781081,8.849705,20.349743,0.9209074,0.009209074,6.1742516,2.0,0.02,800.0,0.0,0.0,false,false
6542,0.0167233,0.075658746,1.6940913,8.670318,20.22835,0.5965343,0.005965343,6.1797,2.0,0.02,800.0,0.0,0.0,false,false
6575,0.01650376,0.073267795,1.702024,8.670318,20.114891,0.5608892,0.005608892,6.126913,2.0,0.02,800.0,0.0,0.0,false,false
6607,0.015805421,0.06380408,1.6947355,8.670318,19.902832,1.054239,0.01054239,5.909716,2.0,0.02,800.0,0.0,0.0,false,false
6641,0.015639191,0.062462654,1.7055254,8.478834,19.739958,0.818347,0.00818347,5.873434,2.0,0.02,800.0,0.0,0.0,false,false
6673,0.015527013,0.061894435,1.7182024,8.478834,19.621384,0.6006808,0.0060068085,5.8558955,2.0,0.02,800.0,0.0,0.0,false,false
6708,0.015370505,0.060337096,1.7234194,8.478834,19.51685,0.5327562,0.0053275623,5.8142934,2.0,0.02,800.0,0.0,0.0,false,false
6741,0.01509687,0.057285756,1.7259566,8.356014,19.395578,0.6213664,0.0062136636,5.7315187,2.0,0.02,800.0,0.0,0.0,false,false
6774,0.014623,0.051578585,1.7176534,8.356014,19.211853,0.94725376,0.009472538,5.5673485,2.0,0.02,800.0,0.0,0.0,false,false
6808,0.01450443,0.05034706,1.7181578,8.356014,19.066353,0.7573459,0.0075734593,5.528964,2.0,0.02,800.0,0.0,0.0,false,false
6842,0.01462602,0.052286558,1.7306604,8.171892,19.00623,0.31533793,0.0031533793,5.5858173,2.0,0.02,800.0,0.0,0.0,false,false
6874,0.015452679,0.06305073,1.7512536,8.171892,19.150677,0.75999993,0.007599999,5.8773527,2.0,0.02,800.0,0.0,0.0,false,false
6908,0.015335833,0.061523896,1.7497406,8.171892,19.221722,0.37097865,0.0037097866,5.838894,2.0,0.02,800.0,0.0,0.0,false,false
6943,0.015056992,0.058376435,1.7528315,8.040083,19.21564,0.03164407,3.1644068E-4,5.755024,2.0,0.02,800.0,0.0,0.0,false,false
6975,0.014891844,0.05702495,1.7628285,8.040083,19.186731,0.1504388,0.0015043879,5.715609,2.0,0.02,800.0,0.0,0.0,false,false
7007,0.014577003,0.0543605,1.7797319,8.040083,19.117344,0.36164284,0.0036164282,5.635954,2.0,0.02,800.0,0.0,0.0,false,false
7041,0.014330671,0.051848635,1.7840674,7.7275167,19.023615,0.49028265,0.0049028266,5.560059,2.0,0.02,800.0,0.0,0.0,false,false
7074,0.0140305245,0.049609758,1.8040689,7.7275167,18.91476,0.57220614,0.0057220613,5.4856534,2.0,0.02,800.0,0.0,0.0,false,false
7124,0.01401147,0.051055156,1.8369054,7.7275167,18.86706,0.25218868,0.0025218867,5.5238786,2.0,0.02,800.0,0.0,0.0,false,false
7157,0.0138466,0.05075585,1.8668951,7.512573,18.825628,0.21959662,0.0021959662,5.508128,2.0,0.02,800.0,0.0,0.0,false,false
7190,0.013676156,0.048017167,1.8489593,7.512573,18.745235,0.42703933,0.0042703934,5.424135,2.0,0.02,800.0,0.0,0.0,false,false
